code,name,nationality,gender,age,age_grouped,country,country_code,current,disciplines,function,events,sporting_relatives,ismedalist_true,medallists.event,medallists.is_medallist,medallists.medal_type
1960684,BENJAMIN Rai,United States,Male,27,26-32,United States,USA,true,Athletics,Athlete,"""Mens 400m Hurdles"", ""Mens 4 x 400m Relay""",TRUE,1,Men's 400m Hurdles,true,Gold Medal
1879110,BENNAMA Billal,France,Male,27,26-32,France,FRA,true,Boxing,Athlete,"""Mens 51kg""",TRUE,1,Men's 51kg,true,Silver Medal
1961080,BENUS Matej,Slovakia,Male,37,33-39,Slovakia,SVK,true,Canoe Slalom,Athlete,"""Mens Canoe Single"", ""Mens Kayak Cross""",TRUE,1,Men's Canoe Single,true,Bronze Medal
1914523,BERAN Jiri,Czechia,Male,43,40-46,Czechia,CZE,true,Fencing,Athlete,"""Mens Épée Individual"", ""Mens Épée Team""",TRUE,1,Men's Épée Team,true,Bronze Medal
1550294,BERES Amalia,Romania,Female,28,26-32,Romania,ROU,true,Rowing,Athlete,"""Womens Eight"", ""Womens Four""",TRUE,1,Women's Eight,true,Gold Medal
1880602,BERGER Ann-Katrin,Germany,Female,34,33-39,Germany,GER,true,Football,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1543967,BERGERE Leo,France,Male,28,26-32,France,FRA,true,Triathlon,Athlete,"""Mens Individual""",TRUE,1,Men's Individual,true,Bronze Medal
1964106,BERGMANN Julia Isabelle,Brazil,Female,24,19-25,Brazil,BRA,true,Volleyball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1935873,BERKOFF Katharine,United States,Female,24,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Backstroke"", ""Womens 4 x 100m Medley Relay""",TRUE,1,Women's 100m Backstroke,true,Bronze Medal
1935873,BERKOFF Katharine,United States,Female,24,19-25,United States,USA,true,Swimming,Athlete,"""Womens 100m Backstroke"", ""Womens 4 x 100m Medley Relay""",TRUE,1,Women's 4 x 100m Medley Relay,true,Gold Medal
1960765,BERMUDEZ Fancy,Canada,Female,23,19-25,Canada,CAN,true,Rugby Sevens,Athlete,Women,TRUE,1,Women,true,Silver Medal
1942039,BERNABE Adrian,Spain,Male,24,19-25,Spain,ESP,true,Football,Athlete,Men,FALSE,1,Men,true,Gold Medal
1573441,BERNIES Romane,France,Female,31,26-32,France,FRA,true,Basketball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1944631,BEST Justin,United States,Male,27,26-32,United States,USA,true,Rowing,Athlete,"""Mens Four""",TRUE,1,Men's Four,true,Gold Medal
4665325,BETHUNE Croix,United States,Female,24,19-25,United States,USA,true,Football,Athlete,Women,FALSE,1,Women,true,Gold Medal
1902450,BETLEHEM David,Hungary,Male,21,19-25,Hungary,HUN,true,Marathon Swimming,Athlete,"""Mens 10km"", ""Mens 1500m Freestyle""",FALSE,1,Men's 10km,true,Bronze Medal
1538159,BHAKER Manu,India,Female,23,19-25,India,IND,true,Shooting,Athlete,"10m Air Pistol Women, 25m Pistol Women, 10m Air Pistol Mixed Team",FALSE,1,10m Air Pistol Mixed Team,true,Bronze Medal
1538159,BHAKER Manu,India,Female,23,19-25,India,IND,true,Shooting,Athlete,"10m Air Pistol Women, 25m Pistol Women, 10m Air Pistol Mixed Team",FALSE,1,10m Air Pistol Women,true,Bronze Medal
1924291,BIANCHI Guillaume,Italy,Male,27,26-32,Italy,ITA,true,Fencing,Athlete,"""Mens Foil Individual"", ""Mens Foil Team""",FALSE,1,Men's Foil Team,true,Silver Medal
1902869,BIENIEK Mateusz,Poland,Male,31,26-32,Poland,POL,true,Volleyball,Alternate Athlete,Men,FALSE,1,Men,true,Silver Medal
1912510,BIGHAM Daniel,Great Britain,Male,33,33-39,Great Britain,GBR,true,Cycling Track,Athlete,"""Mens Team Pursuit""",TRUE,1,Men's Team Pursuit,true,Silver Medal
1915766,BIJAC Marko,Croatia,Male,34,33-39,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
1971909,BIJEN Koen,Netherlands,Male,26,26-32,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1959861,BILES Simone,United States,Female,28,26-32,United States,USA,true,Artistic Gymnastics,Athlete,"Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",TRUE,1,Women's All-Around,true,Gold Medal
1959861,BILES Simone,United States,Female,28,26-32,United States,USA,true,Artistic Gymnastics,Athlete,"Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",TRUE,1,Women's Floor Exercise,true,Silver Medal
1959861,BILES Simone,United States,Female,28,26-32,United States,USA,true,Artistic Gymnastics,Athlete,"Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",TRUE,1,Women's Team,true,Gold Medal
1959861,BILES Simone,United States,Female,28,26-32,United States,USA,true,Artistic Gymnastics,Athlete,"Women, ""Womens All-Around"", ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",TRUE,1,Women's Vault,true,Gold Medal
1915801,BILJAKA Matias,Croatia,Male,26,26-32,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
1903531,BIRD Kieran,Great Britain,Male,25,19-25,Great Britain,GBR,true,Swimming,Athlete,"""Mens 400m Freestyle"", ""Mens 4 x 200m Freestyle Relay""",FALSE,1,Men's 4 x 200m Freestyle Relay,true,Gold Medal
1928520,BISKUP Mateusz,Poland,Male,31,26-32,Poland,POL,true,Rowing,Athlete,"""Mens Quadruple Sculls""",FALSE,1,Men's Quadruple Sculls,true,Bronze Medal
1879518,BISULTANOV Turpal Ali,Denmark,Male,23,19-25,Denmark,DEN,true,Wrestling,Athlete,"""Mens Greco-Roman 87kg""",TRUE,1,Men's Greco-Roman 87kg,true,Bronze Medal
1971910,BLAAK Pirmin,Netherlands,Male,37,33-39,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1955344,BLADES Kennedy Alexis,United States,Female,21,19-25,United States,USA,true,Wrestling,Athlete,"""Womens Freestyle 76kg""",TRUE,1,Women's Freestyle 76kg,true,Silver Medal
1974065,BLAKE Jerome,Canada,Male,29,26-32,Canada,CAN,true,Athletics,Athlete,"""Mens 4 x 100m Relay""",TRUE,1,Men's 4 x 100m Relay,true,Gold Medal
1940264,BLEDDYN Oliver,Australia,Male,23,19-25,Australia,AUS,true,Cycling Track,Athlete,"""Mens Madison"", ""Mens Omnium"", ""Mens Team Pursuit""",FALSE,1,Men's Team Pursuit,true,Gold Medal
1971911,BLOK Justen,Netherlands,Male,24,19-25,Netherlands,NED,true,Hockey,Athlete,Men,FALSE,1,Men,true,Gold Medal
1926635,BLYDE Michaela,New Zealand,Female,29,26-32,New Zealand,NZL,true,Rugby Sevens,Athlete,Women,TRUE,1,Women,true,Gold Medal
1564653,BOBECK Vilma,Sweden,Female,27,26-32,Sweden,SWE,true,Sailing,Athlete,"""Womens Skiff""",FALSE,1,Women's Skiff,true,Silver Medal
1550303,BODNAR Ancuta,Romania,Female,26,26-32,Romania,ROU,true,Rowing,Athlete,"""Womens Eight"", ""Womens Double Sculls""",TRUE,1,Women's Double Sculls,true,Silver Medal
1550303,BODNAR Ancuta,Romania,Female,26,26-32,Romania,ROU,true,Rowing,Athlete,"""Womens Eight"", ""Womens Double Sculls""",TRUE,1,Women's Eight,true,Gold Medal
1948404,BOGDANOVIC Bogdan,Serbia,Male,32,26-32,Serbia,SRB,true,Basketball,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1972078,BOL Femke,Netherlands,Female,25,19-25,Netherlands,NED,true,Athletics,Athlete,"""Womens 400m Hurdles"", ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",TRUE,1,4 x 400m Relay Mixed,true,Gold Medal
1972078,BOL Femke,Netherlands,Female,25,19-25,Netherlands,NED,true,Athletics,Athlete,"""Womens 400m Hurdles"", ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",TRUE,1,Women's 4 x 400m Relay,true,Silver Medal
1972078,BOL Femke,Netherlands,Female,25,19-25,Netherlands,NED,true,Athletics,Athlete,"""Womens 400m Hurdles"", ""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",TRUE,1,Women's 400m Hurdles,true,Bronze Medal
1902870,BOLADZ Bartlomiej,Poland,Male,30,26-32,Poland,POL,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Silver Medal
1901036,BOLDING Morgan,Great Britain,Male,30,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Mens Eight""",FALSE,1,Men's Eight,true,Gold Medal
1909011,BOLTAEV Davlat,Tajikistan,Male,26,26-32,Tajikistan,TJK,true,Boxing,Athlete,"""Mens 92kg""",FALSE,1,Men's 92kg,true,Bronze Medal
1951928,BONFIM Caio,Brazil,Male,34,33-39,Brazil,BRA,true,Athletics,Athlete,"""Mens 20km Race Walk"", Marathon Race Walk Relay Mixed",TRUE,1,Men's 20km Race Walk,true,Silver Medal
1566437,BONTUS Valentin,Austria,Male,24,19-25,Austria,AUT,true,Sailing,Athlete,"""Mens Kite""",FALSE,1,Men's Kite,true,Gold Medal
1954687,BOOKER Devin,United States,Male,28,26-32,United States,USA,true,Basketball,Athlete,Men,TRUE,1,Men,true,Gold Medal
1965557,BOONSTRA Benthe,Netherlands,Female,24,19-25,Netherlands,NED,true,Rowing,Athlete,"""Womens Four""",FALSE,1,Women's Four,true,Gold Medal
1901037,BOOTH Esme,Great Britain,Female,26,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Four""",FALSE,1,Women's Four,true,Silver Medal
1916194,BOREL Yannick,France,Male,36,33-39,France,FRA,true,Fencing,Athlete,"""Mens Épée Individual"", ""Mens Épée Team""",FALSE,1,Men's Épée Individual,true,Silver Medal
1939954,BORLASE Isobel,Australia,Female,20,19-25,Australia,AUS,true,Basketball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1538028,BOSCO Eugenia,Argentina,Female,28,26-32,Argentina,ARG,true,Sailing,Athlete,Mixed Multihull,FALSE,1,Mixed Multihull,true,Silver Medal
1921747,BOSETTI Caterina Chiara,Italy,Female,31,26-32,Italy,ITA,true,Volleyball,Athlete,Women,TRUE,1,Women,true,Gold Medal
1945056,BOTHA Bryony,New Zealand,Female,27,26-32,New Zealand,NZL,true,Cycling Track,Athlete,"""Womens Madison"", ""Womens Team Pursuit""",FALSE,1,Women's Team Pursuit,true,Silver Medal
1959270,BOTIN le CHEVER Diego,Spain,Male,31,26-32,Spain,ESP,true,Sailing,Athlete,"""Mens Skiff""",TRUE,1,Men's Skiff,true,Gold Medal
1965956,BOUCHOUARI Benjamin,Morocco,Male,23,19-25,Morocco,MAR,true,Football,Athlete,Men,TRUE,1,Men,true,Bronze Medal
1965671,BOUKAMIR Mehdi,Morocco,Male,21,19-25,Morocco,MAR,true,Football,Athlete,Men,TRUE,1,Men,true,Bronze Medal
1891280,BOUKLI Shirine,France,Female,26,26-32,France,FRA,true,Judo,Athlete,"Women -48 kg, Mixed Team",FALSE,1,Mixed Team,true,Gold Medal
1891280,BOUKLI Shirine,France,Female,26,26-32,France,FRA,true,Judo,Athlete,"Women -48 kg, Mixed Team",FALSE,1,Women -48 kg,true,Bronze Medal
1946320,BOUKTIT Sarah,France,Female,22,19-25,France,FRA,true,Handball,Athlete,Women,TRUE,1,Women,true,Silver Medal
1970500,BOUWMEESTER Marit,Netherlands,Female,37,33-39,Netherlands,NED,true,Sailing,Athlete,"""Womens Dinghy""",FALSE,1,Women's Dinghy,true,Gold Medal
1908350,BOWEN Alex,United States,Male,31,26-32,United States,USA,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1964094,BRAGA GUIMARAES Gabriela,Brazil,Female,31,26-32,Brazil,BRA,true,Volleyball,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1880592,BRAND Jule,Germany,Female,22,19-25,Germany,GER,true,Football,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1970891,BRASH Scott,Great Britain,Male,39,33-39,Great Britain,GBR,true,Equestrian,Athlete,"Jumping Individual, Jumping Team",FALSE,1,Jumping Team,true,Gold Medal
1878516,BRATTSET DALE Kari,Norway,Female,34,33-39,Norway,NOR,true,Handball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1901039,BRAYSHAW Georgina,Great Britain,Female,31,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Quadruple Sculls""",FALSE,1,Women's Quadruple Sculls,true,Gold Medal
1878511,BREISTOEL Kristine,Norway,Female,31,26-32,Norway,NOR,true,Handball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1945392,BRETT Olivia,New Zealand,Female,24,19-25,New Zealand,NZL,true,Canoe Sprint,Athlete,"""Womens Kayak Four 500m""",FALSE,1,Women's Kayak Four 500m,true,Gold Medal
1901041,BRIGHTMORE Harry,Great Britain,Male,30,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Mens Eight""",FALSE,1,Men's Eight,true,Gold Medal
1971917,BRINKMAN Thierry,Netherlands,Male,30,26-32,Netherlands,NED,true,Hockey,Athlete,Men,TRUE,1,Men,true,Gold Medal
1574041,BRIZARD Antoine,France,Male,31,26-32,France,FRA,true,Volleyball,Athlete,Men,FALSE,1,Men,true,Gold Medal
1901251,BROADBELL Rasheed,Jamaica,Male,24,19-25,Jamaica,JAM,true,Athletics,Athlete,"""Mens 110m Hurdles""",FALSE,1,Men's 110m Hurdles,true,Bronze Medal
1965588,BROENINK Stef,Netherlands,Male,34,33-39,Netherlands,NED,true,Rowing,Athlete,"""Mens Double Sculls""",FALSE,1,Men's Double Sculls,true,Silver Medal
1958970,BROL CARDENAS Jean Pierre,Guatemala,Male,42,40-46,Guatemala,GUA,true,Shooting,Athlete,Trap Men,TRUE,1,Trap Men,true,Bronze Medal
1955300,BROOKS Aaron Marquel,United States,Male,25,19-25,United States,USA,true,Wrestling,Athlete,"""Mens Freestyle 86kg""",TRUE,1,Men's Freestyle 86kg,true,Bronze Medal
1974072,BROWN Aaron,Canada,Male,33,33-39,Canada,CAN,true,Athletics,Athlete,"""Mens 100m"", ""Mens 200m"", ""Mens 4 x 100m Relay""",FALSE,1,Men's 4 x 100m Relay,true,Gold Medal
1960588,BROWN Brittany,United States,Female,30,26-32,United States,USA,true,Athletics,Athlete,"""Womens 200m""",FALSE,1,Women's 200m,true,Bronze Medal
1940173,BROWN Grace,Australia,Female,32,26-32,Australia,AUS,true,Cycling Road,Athlete,"""Womens Road Race"", ""Womens Individual Time Trial""",FALSE,1,Women's Individual Time Trial,true,Gold Medal
1960650,BROWN Kaylyn,United States,Female,20,19-25,United States,USA,true,Athletics,Athlete,"""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",FALSE,1,4 x 400m Relay Mixed,true,Silver Medal
1960650,BROWN Kaylyn,United States,Female,20,19-25,United States,USA,true,Athletics,Athlete,"""Womens 4 x 400m Relay"", 4 x 400m Relay Mixed",FALSE,1,Women's 4 x 400m Relay,true,Gold Medal
1574112,BROWN Ronald,South Africa,Male,29,26-32,South Africa,RSA,true,Rugby Sevens,Athlete,Men,FALSE,1,Men,true,Bronze Medal
1544123,BROWN Sky,Great Britain,Female,16,12-18,Great Britain,GBR,true,Skateboarding,Athlete,"""Womens Park""",FALSE,1,Women's Park,true,Bronze Medal
1913743,BRUESSLER Sarah,Germany,Female,31,26-32,Germany,GER,true,Canoe Sprint,Athlete,"""Womens Kayak Four 500m""",FALSE,1,Women's Kayak Four 500m,true,Silver Medal
1898807,BRUNCKHORST Svenja,Germany,Female,33,33-39,Germany,GER,true,3x3 Basketball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1976465,BRUNNER Nina,Switzerland,Female,29,26-32,Switzerland,SUI,true,Beach Volleyball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1891283,BUCHARD Amandine,France,Female,29,26-32,France,FRA,true,Judo,Athlete,"Women -52 kg, Mixed Team",FALSE,1,Mixed Team,true,Gold Medal
1891283,BUCHARD Amandine,France,Female,29,26-32,France,FRA,true,Judo,Athlete,"Women -52 kg, Mixed Team",FALSE,1,Women -52 kg,true,Bronze Medal
1563687,BUCSA Cristina,Spain,Female,27,26-32,Spain,ESP,true,Tennis,Athlete,"""Womens Doubles"", ""Womens Singles""",TRUE,1,Women's Doubles,true,Bronze Medal
1880583,BUEHL Klara,Germany,Female,24,19-25,Germany,GER,true,Football,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1968846,BUIS Sarah,Netherlands,Female,25,19-25,Netherlands,NED,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1915769,BUKIC Luka,Croatia,Male,31,26-32,Croatia,CRO,true,Water Polo,Athlete,Men,TRUE,1,Men,true,Silver Medal
1878635,BULLEN Grace Jacob,Norway,Female,28,26-32,Norway,NOR,true,Wrestling,Athlete,"""Womens Freestyle 62kg""",FALSE,1,Women's Freestyle 62kg,true,Bronze Medal
1954768,BURDICK Cierra,United States,Female,31,26-32,United States,USA,true,3x3 Basketball,Athlete,Women,TRUE,1,Women,true,Bronze Medal
1971919,BURG Joosje,Netherlands,Female,27,26-32,Netherlands,NED,true,Hockey,Athlete,Women,FALSE,1,Women,true,Gold Medal
1896030,BURGESS Adam,Great Britain,Male,32,26-32,Great Britain,GBR,true,Canoe Slalom,Athlete,"""Mens Canoe Single"", ""Mens Kayak Cross""",FALSE,1,Men's Canoe Single,true,Silver Medal
1920096,BURGHARDT Alexandra,Germany,Female,31,26-32,Germany,GER,true,Athletics,Athlete,"""Womens 4 x 100m Relay""",FALSE,1,Women's 4 x 100m Relay,true,Bronze Medal
1915768,BURIC Rino,Croatia,Male,28,26-32,Croatia,CRO,true,Water Polo,Athlete,Men,FALSE,1,Men,true,Silver Medal
1940438,BURTON Christopher,Australia,Male,43,40-46,Australia,AUS,true,Equestrian,Athlete,"Eventing Individual, Eventing Team",TRUE,1,Eventing Individual,true,Silver Medal
1945386,BUTCHER Finn,New Zealand,Male,30,26-32,New Zealand,NZL,true,Canoe Slalom,Athlete,"""Mens Kayak Single"", ""Mens Kayak Cross""",FALSE,1,Men's Kayak Cross,true,Gold Medal
1563082,BUTKEREIT Miriam,Germany,Female,31,26-32,Germany,GER,true,Judo,Athlete,"Women -70 kg, Mixed Team",FALSE,1,Women -70 kg,true,Silver Medal
4979555,BUTLER Aaliyah,United States,Female,21,19-25,United States,USA,true,Athletics,Athlete,"""Womens 400m"", ""Womens 4 x 400m Relay""",TRUE,1,Women's 4 x 400m Relay,true,Gold Medal
1965679,BYLON Atheyna Bibeichi,Panama,Female,36,33-39,Panama,PAN,true,Boxing,Athlete,"""Womens 75kg""",FALSE,1,Women's 75kg,true,Silver Medal
1538261,CAIRO Sofia,Argentina,Female,22,19-25,Argentina,ARG,true,Hockey,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1568182,CAKIROGLU Buse Naz,Türkiye,Female,29,26-32,Türkiye,TUR,true,Boxing,Athlete,"""Womens 50kg""",FALSE,1,Women's 50kg,true,Silver Medal
1537183,CAMACHO-QUINN Jasmine,United States,Female,28,26-32,Puerto Rico,PUR,true,Athletics,Athlete,"""Womens 100m Hurdles""",TRUE,1,Women's 100m Hurdles,true,Bronze Medal
1550148,CAMBEI Mihaela Valentina,Romania,Female,22,19-25,Romania,ROU,true,Weightlifting,Athlete,"""Womens 49kg""",TRUE,1,Women's 49kg,true,Silver Medal
1921740,CAMBI Carlotta,Italy,Female,29,26-32,Italy,ITA,true,Volleyball,Athlete,Women,FALSE,1,Women,true,Gold Medal
1942046,CAMELLO Sergio,Spain,Male,24,19-25,Spain,ESP,true,Football,Athlete,Men,TRUE,1,Men,true,Gold Medal
1958475,CAMILION Juana,Spain,Female,26,26-32,Spain,ESP,true,3x3 Basketball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1946159,CAMPBELL Bronte,Australia,Female,31,26-32,Australia,AUS,true,Swimming,Athlete,"""Womens 4 x 100m Freestyle Relay"", Relay Only Athlete",TRUE,1,Women's 4 x 100m Freestyle Relay,true,Gold Medal
1544179,CAMPBELL Emily,Great Britain,Female,31,26-32,Great Britain,GBR,true,Weightlifting,Athlete,"""Womens +81kg""",TRUE,1,Women's +81kg,true,Bronze Medal
1564189,CAMPBELL Rajindra,Jamaica,Male,29,26-32,Jamaica,JAM,true,Athletics,Athlete,"""Mens Shot Put""",FALSE,1,Men's Shot Put,true,Bronze Medal
1901044,CAMPBELL-ORDE Annie,Great Britain,Female,29,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Womens Eight""",TRUE,1,Women's Eight,true,Bronze Medal
1538260,CAMPOY Maria,Argentina,Female,34,33-39,Argentina,ARG,true,Hockey,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1954874,CAMUS Paula,Spain,Female,23,19-25,Spain,ESP,true,Water Polo,Athlete,Women,FALSE,1,Women,true,Gold Medal
1916184,CANDASSAMY Marie-Florence,France,Female,34,33-39,France,FRA,true,Fencing,Athlete,"""Womens Épée Individual"", ""Womens Épée Team""",TRUE,1,Women's Épée Team,true,Silver Medal
1950485,CANETT Kayla,United States,Female,27,26-32,United States,USA,true,Rugby Sevens,Athlete,Women,FALSE,1,Women,true,Bronze Medal
1970892,CANTER Rosalind,Great Britain,Female,39,33-39,Great Britain,GBR,true,Equestrian,Athlete,"Eventing Individual, Eventing Team",FALSE,1,Eventing Team,true,Gold Medal
1919973,CAO Liguo,China,Male,26,26-32,China,CHN,true,Wrestling,Athlete,"""Mens Greco-Roman 60kg""",FALSE,1,Men's Greco-Roman 60kg,true,Silver Medal
1901556,CAO Yuan,China,Male,30,26-32,China,CHN,true,Diving,Athlete,"""Mens 10m Platform""",FALSE,1,Men's 10m Platform,true,Gold Medal
1912514,CAPEWELL Sophie,Great Britain,Female,26,26-32,Great Britain,GBR,true,Cycling Track,Athlete,"""Womens Keirin"", ""Womens Sprint"", ""Womens Team Sprint""",TRUE,1,Women's Team Sprint,true,Gold Medal
1959819,CAREY Jade,United States,Female,25,19-25,United States,USA,true,Artistic Gymnastics,Athlete,"Women, ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",TRUE,1,Women's Team,true,Gold Medal
1959819,CAREY Jade,United States,Female,25,19-25,United States,USA,true,Artistic Gymnastics,Athlete,"Women, ""Womens Balance Beam"", ""Womens Floor Exercise"", ""Womens Uneven Bars"", ""Womens Vault"", ""Womens Team""",TRUE,1,Women's Vault,true,Bronze Medal
1953781,CARGNIN Daniel,Brazil,Male,27,26-32,Brazil,BRA,true,Judo,Athlete,"Men -73 kg, Mixed Team",FALSE,1,Mixed Team,true,Bronze Medal
1912515,CARLIN Jack,Great Britain,Male,28,26-32,Great Britain,GBR,true,Cycling Track,Athlete,"""Mens Keirin"", ""Mens Sprint"", ""Mens Team Sprint""",FALSE,1,Men's Sprint,true,Bronze Medal
1912515,CARLIN Jack,Great Britain,Male,28,26-32,Great Britain,GBR,true,Cycling Track,Athlete,"""Mens Keirin"", ""Mens Sprint"", ""Mens Team Sprint""",FALSE,1,Men's Team Sprint,true,Silver Medal
1917738,CARLINI Lauren,United States,Female,30,26-32,United States,USA,true,Volleyball,Athlete,Women,FALSE,1,Women,true,Silver Medal
1944642,CARLSON Chris,United States,Male,28,26-32,United States,USA,true,Rowing,Athlete,"""Mens Eight""",FALSE,1,Men's Eight,true,Bronze Medal
1901045,CARNEGIE Sholto,Great Britain,Male,30,26-32,Great Britain,GBR,true,Rowing,Athlete,"""Mens Eight""",TRUE,1,Men's Eight,true,Gold Medal
1945383,CARRINGTON Lisa,New Zealand,Female,36,33-39,New Zealand,NZL,true,Canoe Sprint,Athlete,"""Womens Kayak Single 500m"", ""Womens Kayak Double 500m"", ""Womens Kayak Four 500m""",FALSE,1,Women's Kayak Double 500m,true,Gold Medal
1945383,CARRINGTON Lisa,New Zealand,Female,36,33-39,New Zealand,NZL,true,Canoe Sprint,Athlete,"""Womens Kayak Single 500m"", ""Womens Kayak Double 500m"", ""Womens Kayak Four 500m""",FALSE,1,Women's Kayak Four 500m,true,Gold Medal
1945383,CARRINGTON Lisa,New Zealand,Female,36,33-39,New Zealand,NZL,true,Canoe Sprint,Athlete,"""Womens Kayak Single 500m"", ""Womens Kayak Double 500m"", ""Womens Kayak Four 500m""",FALSE,1,Women's Kayak Single 500m,true,Gold Medal
1946186,CARTWRIGHT Jack,Australia,Male,26,26-32,Australia,AUS,true,Swimming,Athlete,"""Mens 4 x 100m Freestyle Relay"", Relay Only Athlete",FALSE,1,Men's 4 x 100m Freestyle Relay,true,Silver Medal
